0.1,0.142646868004987,0.0722988979514671,0,0.0724012979244931
0.1,0.136097465860326,0.134091897222759,0.125015956371741,0.148159848671818
0.1,0,0.0311687878923224,0.170307296419269,0.0600869723951219
0.1,0.159697494516946,0.0722457186415769,0.169201209184823,0.0749343460645216
0.1,0,0,0,0
0.1,0,0,0,0.00619185941419376
0.1,0,0.00678543793040507,0,0.00648196338570356
0.1,0.142663924236115,0.0736800661423366,0.137454533920109,0.0920934560055272
0.1,0.138473957810158,0.15606438277888,0.143473869740799,0.142326414323351
0.1,0.138914764131522,0.120918028567599,0.14131442150247,0.141894961087947
0.1,0.152040050005289,0.119800159864626,0.148472379834111,0.0915695561604974
0.1,0,0,0,0
0.1,0,0,0,0
0.1,0.13025370697811,0.153132066236293,0.136689296461758,0.151190103273916
0.1,0.135788820112738,0.116976886204786,0.144945527557662,0.10518705158739
0.1,0.140327217525105,0.0511121037532828,0.126551609911242,0.0516847879143921
0.1,0.134387931634087,0.0821594869409385,0.151830725032178,0.0808245419989748
0.1,0.13515379858703,0.125552046251174,0.129108301082967,0.143757604838274
0.1,0,0.0136454616378191,0,0.0157562393454647
0.1,0,0,0,0
0.1,0,0,0,0
0.1,0.142983477605159,0.181375237282008,0.132245771790097,0.191698105912625
0.1,0.149309840223441,0.150996440437067,0.162386852869084,0.1418814202904
0.1,0.129924096693762,0.132262759255209,0.157082305326373,0.165046412817843
0.1,0.139666765427728,0.0538892391996327,0.144281504413993,0.0678867308089846
0.1,0.145095223189427,0.230637179311069,0.141115572143431,0.259146712428509
0.1,0.153371882048168,0.08070370389892,0.169900493938247,0.0810821433054642
0.1,0,0,0,0
0.1,0.133301213715307,0.2163399013887,0.134662657203726,0.208467503595679
0.1,0.15258564845673,0.145844700645672,0.16549932539144,0.163247682099885
0.1,0.136191279550055,0.226888673371824,0.148150425414039,0.242264959486741
0.1,0,0.0188479372647029,0.157335275714009,0.0438173845223025
0.1,0,0.0310994087530323,0,0.0248143234818837
0.1,0.132026533710031,0.0575901970770675,0.134283090258824,0.0962768489676133
0.1,0,0,0,0.0181650351604177
0.1,0,0,0.130785023256258,0.057352593574243
0.1,0.123043812149787,0.0844678661479107,0.16692491751792,0.10259218767148
0.1,0.145922429941075,0.121030233485146,0.151738928818147,0.139471252852687
0.1,0.132561812690455,0.21521608403547,0.122001265874791,0.238347863451287
0.1,0.13837684277056,0.0440256701187549,0,0.0270332536633735
0.1,0,0,0,0
0.1,0,0.0279516021913011,0.153158562679405,0.0367342335559769
0.1,0,0,0,0
0.1,0,0,0,0
0.1,0.155154850906172,0.0419656079548532,0,0.0160593719834779
0.1,0,0,0,0
0.1,0.145211902564449,0.169463256515201,0.157966097759619,0.162785142420102
0.1,0,0,0,0
0.1,0,0.0338477128371837,0,0.0700035206281736
0.1,0,0,0,0.0272394796583063
0.1,0.137789007674155,0.103644464253774,0.138143588368524,0.088747895136899
0.1,0.130634746591285,0.139452869271561,0.141358237336275,0.140553429892826
0.1,0,0,0,0
0.1,0,0,0,0
0.1,0,0.0128769395007101,0.140436200990603,0.0432196305140366
0.1,0,0,0,0
0.1,0,0,0,0
0.1,0.135622066139967,0.074296238815908,0.144784078122433,0.0837397778315015
0.1,0.14904072404172,0.0649654522133312,0.144676309902065,0.0626397351477327
0.1,0.115621264332762,0.276958599060739,0.125996767226428,0.272974460735609
0.1,0,0,0,0
0.1,0,0,0,0
0.1,0,0,0,0
0.1,0,0,0,0
0.1,0.127329571889195,0.115357712166293,0.137756645222702,0.118617031208959
0.1,0,0,0,0
0.1,0.144562343636379,0.204216035373852,0.14677540166528,0.195749935770563
0.1,0.137119542248921,0.158649119920682,0.122784868623487,0.17898755515432
0.1,0.143600383535222,0.206132664778875,0.148483841979763,0.214262272295523
0.1,0,0,0,0
0.1,0,0,0,0
